"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005499 (34 Act)  Size: 67 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587213/000120919115005499/0001209191-15-005499-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036784 (34 Act)  Size: 53 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587213/000118143114036784/0001181431-14-036784-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036775 (34 Act)  Size: 76 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587213/000118143114036775/0001181431-14-036775-index.htm"
"0001587213","Blackstone Real Estate Holdings VII L.P.CIK#:0001587213 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026237 (34 Act)  Size: 51 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587213/000118143114026237/0001181431-14-026237-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-028256 (34 Act)  Size: 34 KB","2019-11-27","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319028256/0000899243-19-028256-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-024263 (34 Act)  Size: 34 KB","2019-09-25","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319024263/0000899243-19-024263-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-021147 (34 Act)  Size: 38 KB","2019-08-06","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319021147/0000899243-19-021147-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-018530 (34 Act)  Size: 34 KB","2019-06-28","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319018530/0000899243-19-018530-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-017326 (34 Act)  Size: 38 KB","2019-06-18","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319017326/0000899243-19-017326-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-015641 (34 Act)  Size: 33 KB","2019-06-05","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319015641/0000899243-19-015641-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-19-009043 (34 Act)  Size: 33 KB","2019-03-27","","https://www.sec.gov/Archives/edgar/data/1587214/000089924319009043/0000899243-19-009043-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027643 (34 Act)  Size: 64 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587214/000089924316027643/0000899243-16-027643-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026622 (34 Act)  Size: 63 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587214/000089924316026622/0000899243-16-026622-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024803 (34 Act)  Size: 62 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587214/000089924316024803/0000899243-16-024803-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-019424 (34 Act)  Size: 63 KB","2016-05-06","","https://www.sec.gov/Archives/edgar/data/1587214/000089924316019424/0000899243-16-019424-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-15-007929 (34 Act)  Size: 62 KB","2015-11-10","","https://www.sec.gov/Archives/edgar/data/1587214/000089924315007929/0000899243-15-007929-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-033151 (34 Act)  Size: 62 KB","2015-04-08","","https://www.sec.gov/Archives/edgar/data/1587214/000120919115033151/0001209191-15-033151-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-030501 (34 Act)  Size: 68 KB","2015-03-31","","https://www.sec.gov/Archives/edgar/data/1587214/000120919115030501/0001209191-15-030501-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005702 (34 Act)  Size: 68 KB","2015-01-22","","https://www.sec.gov/Archives/edgar/data/1587214/000120919115005702/0001209191-15-005702-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001209191-15-005499 (34 Act)  Size: 67 KB","2015-01-21","","https://www.sec.gov/Archives/edgar/data/1587214/000120919115005499/0001209191-15-005499-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036784 (34 Act)  Size: 53 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587214/000118143114036784/0001181431-14-036784-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-036775 (34 Act)  Size: 76 KB","2014-11-18","","https://www.sec.gov/Archives/edgar/data/1587214/000118143114036775/0001181431-14-036775-index.htm"
"0001587214","Blackstone Real Estate Associates VII L.P.CIK#:0001587214 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0001181431-14-026237 (34 Act)  Size: 51 KB","2014-07-03","","https://www.sec.gov/Archives/edgar/data/1587214/000118143114026237/0001181431-14-026237-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-023785 (34 Act)  Size: 36 KB","2017-10-06","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317023785/0000899243-17-023785-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-022294 (34 Act)  Size: 27 KB","2017-09-19","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317022294/0000899243-17-022294-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-016772 (34 Act)  Size: 35 KB","2017-06-20","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317016772/0000899243-17-016772-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-016487 (34 Act)  Size: 35 KB","2017-06-15","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317016487/0000899243-17-016487-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-015666 (34 Act)  Size: 35 KB","2017-06-07","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317015666/0000899243-17-015666-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-008115 (34 Act)  Size: 35 KB","2017-03-17","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317008115/0000899243-17-008115-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-008106 (34 Act)  Size: 35 KB","2017-03-17","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317008106/0000899243-17-008106-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-008105 (34 Act)  Size: 35 KB","2017-03-17","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317008105/0000899243-17-008105-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-17-001193 (34 Act)  Size: 88 KB","2017-01-12","","https://www.sec.gov/Archives/edgar/data/1587215/000089924317001193/0000899243-17-001193-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-035828 (34 Act)  Size: 28 KB","2016-12-16","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316035828/0000899243-16-035828-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-034565 (34 Act)  Size: 95 KB","2016-11-30","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316034565/0000899243-16-034565-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-033807 (34 Act)  Size: 37 KB","2016-11-17","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316033807/0000899243-16-033807-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-027640 (34 Act)  Size: 63 KB","2016-08-18","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316027640/0000899243-16-027640-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-026621 (34 Act)  Size: 62 KB","2016-08-09","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316026621/0000899243-16-026621-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-025825 (34 Act)  Size: 22 KB","2016-07-28","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316025825/0000899243-16-025825-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-025465 (34 Act)  Size: 83 KB","2016-07-21","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316025465/0000899243-16-025465-index.htm"
"0001587215","Blackstone Real Estate Associates VI L.P.CIK#:0001587215 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-16-024806 (34 Act)  Size: 61 KB","2016-07-08","","https://www.sec.gov/Archives/edgar/data/1587215/000089924316024806/0000899243-16-024806-index.htm"
