"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001850540","Blackstone Tactical Opportunities Fund (Ticonderoga Co-Invest) (DE) L.P.CIK#:0001850540 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001850540-21-000003 (33 Act)  Size: 12 KB","2021-03-11","","https://www.sec.gov/Archives/edgar/data/1850540/000185054021000003/0001850540-21-000003-index.htm"
"0001859194","Blackstone Mirror Co-Invest (CYM) L.P.CIK#:0001859194 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001859194-21-000001 (33 Act)  Size: 12 KB","2021-04-29","","https://www.sec.gov/Archives/edgar/data/1859194/000185919421000001/0001859194-21-000001-index.htm"
"0001866585","Blackstone Strategic Alliance Fund IV (Lux) SCSpCIK#:0001866585 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-21-001897 (33 Act)  Size: 11 KB","2021-06-10","","https://www.sec.gov/Archives/edgar/data/1866585/000095014221001897/0000950142-21-001897-index.htm"
"0001866592","Blackstone Strategic Alliance Fund IV L.P.CIK#:0001866592 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000950142-21-001896 (33 Act)  Size: 10 KB","2021-06-10","","https://www.sec.gov/Archives/edgar/data/1866592/000095014221001896/0000950142-21-001896-index.htm"
"0001866611","Blackstone Horizon Fund L.P.CIK#:0001866611 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001866697-21-000002 (33 Act)  Size: 7 KB","2021-07-01","","https://www.sec.gov/Archives/edgar/data/1866611/000186669721000002/0001866697-21-000002-index.htm"
"0001866697","Blackstone Horizon Fund Cayman L.P.CIK#:0001866697 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001866697-21-000001 (33 Act)  Size: 7 KB","2021-07-01","","https://www.sec.gov/Archives/edgar/data/1866697/000186669721000001/0001866697-21-000001-index.htm"
"0001869019","Blackstone Tactical Opportunities Fund IV - Lux SCSpCIK#:0001869019 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001869019-21-000001 (33 Act)  Size: 10 KB","2021-07-23","","https://www.sec.gov/Archives/edgar/data/1869019/000186901921000001/0001869019-21-000001-index.htm"
"0001869020","Blackstone Tactical Opportunities Fund IV L.P.CIK#:0001869020 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001869020-21-000001 (33 Act)  Size: 15 KB","2021-07-23","","https://www.sec.gov/Archives/edgar/data/1869020/000186902021000001/0001869020-21-000001-index.htm"
"0001871712","Blackstone Mozart Co-Invest L.P.CIK#:0001871712 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001871712-21-000001 (33 Act)  Size: 12 KB","2021-07-20","","https://www.sec.gov/Archives/edgar/data/1871712/000187171221000001/0001871712-21-000001-index.htm"
"0001871991","Blackstone Mozart Co-Invest II L.P.CIK#:0001871991 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001871991-21-000001 (33 Act)  Size: 12 KB","2021-07-20","","https://www.sec.gov/Archives/edgar/data/1871991/000187199121000001/0001871991-21-000001-index.htm"
"0001873111","Blackstone Growth Tulip Co-Invest (CYM) L.P.CIK#:0001873111 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001873111-21-000002 (33 Act)  Size: 12 KB","2021-07-23","","https://www.sec.gov/Archives/edgar/data/1873111/000187311121000002/0001873111-21-000002-index.htm"
"0001873120","Blackstone Growth Learn Co-Invest L.P.CIK#:0001873120 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001873120-21-000001 (33 Act)  Size: 12 KB","2021-07-23","","https://www.sec.gov/Archives/edgar/data/1873120/000187312021000001/0001873120-21-000001-index.htm"
"0001873228","Blackstone Annex Onshore Fund L.P.CIK#:0001873228 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-21-005422 (33 Act)  Size: 7 KB","2021-12-30","","https://www.sec.gov/Archives/edgar/data/1873228/000090266421005422/0000902664-21-005422-index.htm"
"0001874358","Blackstone Tactical Opportunities Fund (Provenance Co-Invest) L.P.CIK#:0001874358 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001874358-21-000001 (33 Act)  Size: 12 KB","2021-07-27","","https://www.sec.gov/Archives/edgar/data/1874358/000187435821000001/0001874358-21-000001-index.htm"
"0001875589","Blackstone Tahoe Co-Invest L.P.CIK#:0001875589 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001875589-21-000001 (33 Act)  Size: 13 KB","2021-08-02","","https://www.sec.gov/Archives/edgar/data/1875589/000187558921000001/0001875589-21-000001-index.htm"
"0001877489","Blackstone Resources, LLCCIK#:0001877489 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 04 Acc-no: 0001877489-21-000001 (33 Act)  Size: 5 KB","2021-08-09","","https://www.sec.gov/Archives/edgar/data/1877489/000187748921000001/0001877489-21-000001-index.htm"
"0001878050","Blackstone Real Estate Partners Asia III (LUX) SCSpCIK#:0001878050 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001878050-21-000002 (33 Act)  Size: 13 KB","2021-09-22","","https://www.sec.gov/Archives/edgar/data/1878050/000187805021000002/0001878050-21-000002-index.htm"
"0001878052","Blackstone Real Estate Partners Asia III L.P.CIK#:0001878052 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001878052-21-000002 (33 Act)  Size: 23 KB","2021-09-22","","https://www.sec.gov/Archives/edgar/data/1878052/000187805221000002/0001878052-21-000002-index.htm"
"0001878400","Blackstone Infrastructure Mercury Co-Invest L.P.CIK#:0001878400 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001878400-21-000001 (33 Act)  Size: 14 KB","2021-08-17","","https://www.sec.gov/Archives/edgar/data/1878400/000187840021000001/0001878400-21-000001-index.htm"
"0001880599","Blackstone Life Sciences Yield NT (CYM) Feeder L.L.C.CIK#:0001880599 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001881392-21-000002 (33 Act)  Size: 11 KB","2021-09-16","","https://www.sec.gov/Archives/edgar/data/1880599/000188139221000002/0001881392-21-000002-index.htm"
"0001881392","Blackstone Life Sciences Yield L.P.CIK#:0001881392 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001881392-21-000001 (33 Act)  Size: 11 KB","2021-09-16","","https://www.sec.gov/Archives/edgar/data/1881392/000188139221000001/0001881392-21-000001-index.htm"
"0001881393","Blackstone Life Sciences Yield T (CYM) Feeder L.P.CIK#:0001881393 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001881392-21-000003 (33 Act)  Size: 11 KB","2021-09-16","","https://www.sec.gov/Archives/edgar/data/1881393/000188139221000003/0001881392-21-000003-index.htm"
"0001884344","Blackstone European Property Income Fund SICAVCIK#:0001884344 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001884344-21-000001 (33 Act)  Size: 10 KB","2021-10-27","","https://www.sec.gov/Archives/edgar/data/1884344/000188434421000001/0001884344-21-000001-index.htm"
"0001885322","Blackstone Hammer Fund Ltd.CIK#:0001885322 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001885322-21-000002 (33 Act)  Size: 7 KB","2021-09-30","","https://www.sec.gov/Archives/edgar/data/1885322/000188532221000002/0001885322-21-000002-index.htm"
"0001886201","Blackstone European Property Income Fund (Master) FCPCIK#:0001886201 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001886201-21-000001 (33 Act)  Size: 11 KB","2021-10-28","","https://www.sec.gov/Archives/edgar/data/1886201/000188620121000001/0001886201-21-000001-index.htm"
"0001886392","Blackstone Capital Opportunities Feeder Fund IV-RN LPCIK#:0001886392 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001886392-21-000001 (33 Act)  Size: 18 KB","2021-10-26","","https://www.sec.gov/Archives/edgar/data/1886392/000188639221000001/0001886392-21-000001-index.htm"
"0001889581","Blackstone Chariot Co-Invest L.P.CIK#:0001889581 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001889581-21-000001 (33 Act)  Size: 13 KB","2021-10-22","","https://www.sec.gov/Archives/edgar/data/1889581/000188958121000001/0001889581-21-000001-index.htm"
"0001890121","Blackstone Infrastructure Miro Co-Invest (CYM) L.P.CIK#:0001890121 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001890121-21-000002 (33 Act)  Size: 14 KB","2021-11-18","","https://www.sec.gov/Archives/edgar/data/1890121/000189012121000002/0001890121-21-000002-index.htm"
"0001891536","Blackstone Tactical Opportunities Fund (Juno Co-Invest) L.P.CIK#:0001891536 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001891536-21-000001 (33 Act)  Size: 12 KB","2021-11-02","","https://www.sec.gov/Archives/edgar/data/1891536/000189153621000001/0001891536-21-000001-index.htm"
"0001897623","Blackstone Growth Beverly Co-Invest L.P.CIK#:0001897623 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001897623-21-000001 (33 Act)  Size: 12 KB","2021-12-08","","https://www.sec.gov/Archives/edgar/data/1897623/000189762321000001/0001897623-21-000001-index.htm"
"0001897644","Blackstone Growth Sunny Co-Invest L.P.CIK#:0001897644 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001897644-21-000001 (33 Act)  Size: 12 KB","2021-12-08","","https://www.sec.gov/Archives/edgar/data/1897644/000189764421000001/0001897644-21-000001-index.htm"
"0001897687","Blackstone Annex Offshore Fund L.P.CIK#:0001897687 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-21-005423 (33 Act)  Size: 7 KB","2021-12-30","","https://www.sec.gov/Archives/edgar/data/1897687/000090266421005423/0000902664-21-005423-index.htm"
"0001897709","Blackstone Growth Sunshine Co-Invest L.P.CIK#:0001897709 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001897709-21-000001 (33 Act)  Size: 12 KB","2021-12-08","","https://www.sec.gov/Archives/edgar/data/1897709/000189770921000001/0001897709-21-000001-index.htm"
"0001900488","Blackstone Aventine Co-Invest L.P.CIK#:0001900488 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001900488-22-000001 (33 Act)  Size: 12 KB","2022-03-30","","https://www.sec.gov/Archives/edgar/data/1900488/000190048822000001/0001900488-22-000001-index.htm"
"0001900575","Blackstone Leo Co-Invest L.P.CIK#:0001900575 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001900575-21-000001 (33 Act)  Size: 12 KB","2021-12-28","","https://www.sec.gov/Archives/edgar/data/1900575/000190057521000001/0001900575-21-000001-index.htm"
"0001902340","Blackstone Mileway Logistics L.P.CIK#:0001902340 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001902340-22-000001 (33 Act)  Size: 22 KB","2022-02-14","","https://www.sec.gov/Archives/edgar/data/1902340/000190234022000001/0001902340-22-000001-index.htm"
"0001902435","Blackstone Mileway Logistics (LUX) SCSpCIK#:0001902435 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001902435-22-000001 (33 Act)  Size: 10 KB","2022-02-14","","https://www.sec.gov/Archives/edgar/data/1902435/000190243522000001/0001902435-22-000001-index.htm"
"0001905513","Blackstone Tactical Opportunities Fund (Songs Co-Invest) L.P.CIK#:0001905513 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001905513-24-000001 (33 Act)  Size: 12 KB","2024-11-20","","https://www.sec.gov/Archives/edgar/data/1905513/000190551324000001/0001905513-24-000001-index.htm"
"0001905513","Blackstone Tactical Opportunities Fund (Songs Co-Invest) L.P.CIK#:0001905513 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001905513-22-000001 (33 Act)  Size: 12 KB","2022-01-24","","https://www.sec.gov/Archives/edgar/data/1905513/000190551322000001/0001905513-22-000001-index.htm"
"0001906458","Blackstone Total Alternatives Solution VIII-A L.P.CIK#:0001906458 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001906458-22-000001 (33 Act)  Size: 23 KB","2022-01-27","","https://www.sec.gov/Archives/edgar/data/1906458/000190645822000001/0001906458-22-000001-index.htm"
"0001906461","Blackstone Total Alternatives Solution VIII L.P.CIK#:0001906461 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001906461-22-000001 (33 Act)  Size: 23 KB","2022-01-27","","https://www.sec.gov/Archives/edgar/data/1906461/000190646122000001/0001906461-22-000001-index.htm"
"0001906996","Blackstone Mileway Logistics Feeder (ONT) L.P.CIK#:0001906996 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001906996-22-000001 (33 Act)  Size: 22 KB","2022-02-14","","https://www.sec.gov/Archives/edgar/data/1906996/000190699622000001/0001906996-22-000001-index.htm"
"0001909430","Blackstone Real Estate Partners Account - C (Mileway Feeder) L.P.CIK#:0001909430 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001909430-22-000001 (33 Act)  Size: 22 KB","2022-02-14","","https://www.sec.gov/Archives/edgar/data/1909430/000190943022000001/0001909430-22-000001-index.htm"
